global_id,novel_id,episode_id,raw_indices,final_indices,raw_start,raw_end,final_start,final_end,raw_start_sec,raw_end_sec,final_start_sec,final_end_sec,raw_text,final_text,similarity,operation,raw_block_count,final_block_count,timing_shift_start_sec,timing_shift_end_sec,style,language
novela003__episode_0010,novela003,episode_0010,[14],[],"00:01:37,000","00:01:40,000",,,97.0,100.0,,,"Se ela realmente voltar, vai ser uma bomba no mercado!",,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0010,novela003,episode_0010,[],[2],,,"00:00:13,263","00:00:15,390",,,13.263,15.39,,não vou conseguir sustentar a família.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0010,novela003,episode_0010,[],[3],,,"00:00:15,390","00:00:18,393",,,15.39,18.393,,Preciso me reerguer.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0010,novela003,episode_0010,[],[4],,,"00:00:43,960","00:00:46,963",,,43.96,46.963,,Força mãe.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0010,novela003,episode_0010,[],[5],,,"00:00:51,092","00:00:53,136",,,51.092,53.136,,O porta voz do grupo Pinheiro.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0010,novela003,episode_0010,[],[6],,,"00:00:53,136","00:00:56,139",,,53.136,56.139,,Jantar de anúncio oficial.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0010,novela003,episode_0010,[],[7],,,"00:00:56,765","00:00:59,017",,,56.765,59.017,,Muito bom.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0010,novela003,episode_0010,[],[8],,,"00:00:59,017","00:01:04,272",,,59.017,64.272,,"Vamos receber o senhor Pinheiro, do Grupo Pinheiro.",0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0010,novela003,episode_0010,[],[9],,,"00:01:06,066","00:01:07,317",,,66.066,67.317,,Será que ele ainda está pensando,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0010,novela003,episode_0010,[],[10],,,"00:01:07,317","00:01:08,276",,,67.317,68.276,,naquela gorda?,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0010,novela003,episode_0010,[],[11],,,"00:01:08,276","00:01:09,527",,,68.276,69.527,,Ainda bem que eu mandei alguém,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0010,novela003,episode_0010,[],[12],,,"00:01:09,527","00:01:11,905",,,69.527,71.905,,entregar o convite para ela de propósito.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0010,novela003,episode_0010,[],[13],,,"00:01:11,905","00:01:14,199",,,71.905,74.199,,"Quando o Pedro vir ela passando vergonha,",0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0010,novela003,episode_0010,[],[14],,,"00:01:14,199","00:01:15,825",,,74.199,75.825,,ele vai desistir de vez dela,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0010,novela003,episode_0010,[],[15],,,"00:01:15,825","00:01:18,161",,,75.825,78.161,,e vai focar só em mim.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0010,novela003,episode_0010,[],[16],,,"00:01:18,161","00:01:20,705",,,78.161,80.705,,- Parabéns! - Meus parabéns!,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0010,novela003,episode_0010,[],[17],,,"00:01:20,705","00:01:21,539",,,80.705,81.539,,Parabéns!,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0010,novela003,episode_0010,[],[18],,,"00:01:21,539","00:01:23,041",,,81.539,83.041,,Parabéns por se tornar porta voz,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0010,novela003,episode_0010,[],[19],,,"00:01:23,041","00:01:24,542",,,83.041,84.542,,da marca do Grupo Pinheiro.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0010,novela003,episode_0010,[],[20],,,"00:01:24,542","00:01:26,711",,,84.542,86.711,,Você merece muito.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0010,novela003,episode_0010,[],[21],,,"00:01:26,711","00:01:27,295",,,86.711,87.295,,Parabéns!,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0010,novela003,episode_0010,[],[22],,,"00:01:27,295","00:01:27,587",,,87.295,87.587,,Parabéns!,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0010,novela003,episode_0010,[],[23],,,"00:01:27,587","00:01:29,339",,,87.587,89.339,,Ficou sabendo?,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0010,novela003,episode_0010,[],[24],,,"00:01:29,339","00:01:31,007",,,89.339,91.007,,A deusa das passarelas que ganhou,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0010,novela003,episode_0010,[],[25],,,"00:01:31,007","00:01:32,258",,,91.007,92.258,,todos os prêmios há seis anos,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0010,novela003,episode_0010,[],[26],,,"00:01:32,258","00:01:33,009",,,92.258,93.009,,"vai voltar. É hoje, na festa.",0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0010,novela003,episode_0010,[],[27],,,"00:01:33,009","00:01:34,219",,,93.009,94.219,,Essa é a Cecília.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0010,novela003,episode_0010,[],[28],,,"00:01:34,219","00:01:34,969",,,94.219,94.969,,"Na época,",0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0010,novela003,episode_0010,[],[29],,,"00:01:34,969","00:01:36,262",,,94.969,96.262,,a saída dela foi uma grande perda,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0010,novela003,episode_0010,[],[30],,,"00:01:36,262","00:01:37,597",,,96.262,97.597,,para o mundo da moda.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0010,novela003,episode_0010,[],[31],,,"00:01:37,597","00:01:38,932",,,97.597,98.932,,"Se ela realmente voltar,",0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0010,novela003,episode_0010,[],[32],,,"00:01:38,932","00:01:39,849",,,98.932,99.849,,vai ser uma bomba no mercado.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[1],[],"00:00:00,000","00:00:09,000",,,0.0,9.0,,,Olha só! Você não é aquela filha da gorda morta? Cadê a sua mãe gordona? Ela é tão feia que não tem coragem de sair de casa?,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[2],[],"00:00:09,000","00:00:15,000",,,9.0,15.0,,,Para de chamar ela de gorda o tempo todo! Cuidado com o que fala! A minha mãe não é gorda!,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[3],[],"00:00:15,000","00:00:21,000",,,15.0,21.0,,,"Ah, eu já sei! Com certeza ela acha que se viesse ia passar vergonha mesmo.",,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[4],[],"00:00:21,000","00:00:26,000",,,21.0,26.0,,,Então mando você uma pivetinha pra ver se consegue colocar a sua filha na sua casa.,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[5],[],"00:00:26,000","00:00:32,000",,,26.0,32.0,,,Pois é! Essa pirralha é igualzinha a mãe gorda dela! Baixinha e feia! Não serve pra nada!,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[6],[],"00:00:32,000","00:00:39,000",,,32.0,39.0,,,"Os polos aqui são pra todo mundo comer! Se vocês podem comer, por que eu também não posso?",,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[7],[],"00:00:39,000","00:00:47,000",,,39.0,47.0,,,Olha só! Então é isso aí que a sua mãe te ensinou? Não tem educação! Sai daqui logo! Não atrapalha o Sr. Pinheiro e a Diana!,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[8],[],"00:00:47,000","00:00:50,000",,,47.0,50.0,,,"Paula, o que faz aqui?",,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[9],[],"00:00:50,000","00:00:57,000",,,50.0,57.0,,,"Tio Pedro, eu e a mamãe viemos porque recebemos o convite! Ela tá chegando já!",,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[10],[],"00:00:57,000","00:01:05,000",,,57.0,65.0,,,Um convite? Como a sua mãe conseguiu um convite? Esse lugar não é pra você! Pede pra sua mãe te levar embora!,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[11],[],"00:01:05,000","00:01:10,000",,,65.0,70.0,,,Eu aposto que aquela mãe gorda dela trouxe essa pirralha aqui só pra comer de graça!,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[12],[],"00:01:10,000","00:01:13,000",,,70.0,73.0,,,Para de falar besteira! Minha mãe vai chegar!,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[13],[],"00:01:13,000","00:01:21,000",,,73.0,81.0,,,"Aprendeu a mentir, é? Falando bobagem? É isso? O que foi? Você quer ficar aqui e nunca mais ir embora?",,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[14],[],"00:01:21,000","00:01:27,000",,,81.0,87.0,,,"Pedro, ainda bem que Deus ajudou a gente e a gente se encontrou a tempo! Se não, imagina!",,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[15],[],"00:01:27,000","00:01:33,000",,,87.0,93.0,,,Se hoje ainda estivesse do seu lado aquela Laura que só sabe comer igual a um trator que faz até o chão tremer de tão gorda!,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[16],[],"00:01:33,000","00:01:36,000",,,93.0,96.0,,,Seria uma vergonha pra você e sua família! Todo mundo riria!,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[17],[],"00:01:36,000","00:01:41,000",,,96.0,101.0,,,Você tem razão! Ia mesmo me fazer passar vergonha e ainda não tem noção nenhuma!,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[2],,,"00:00:05,797","00:00:07,048",,,5.797,7.048,,"Olha só,",0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[3],,,"00:00:07,048","00:00:09,592",,,7.048,9.592,,você não é aquela filha da gorda morta.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[4],,,"00:00:09,592","00:00:11,469",,,9.592,11.469,,Cadê sua mãe gordona?,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[5],,,"00:00:11,469","00:00:12,262",,,11.469,12.262,,Ela é tão feia,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[6],,,"00:00:12,262","00:00:14,055",,,12.262,14.055,,que não tem coragem de sair de casa.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[7],,,"00:00:14,055","00:00:16,391",,,14.055,16.391,,Para de chamar ela de gorda o tempo todo.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[8],,,"00:00:16,391","00:00:17,892",,,16.391,17.892,,Cuidado com o que fala.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[9],,,"00:00:17,892","00:00:20,770",,,17.892,20.77,,A minha mãe não é gorda.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[10],,,"00:00:20,770","00:00:22,897",,,20.77,22.897,,"Ah, eu já sei.",0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[11],,,"00:00:22,897","00:00:23,523",,,22.897,23.523,,Com certeza,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[12],,,"00:00:23,523","00:00:25,400",,,23.523,25.4,,ela acha que se viesse ia passar,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[13],,,"00:00:25,400","00:00:27,027",,,25.4,27.027,,vergonha mesmo.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[14],,,"00:00:27,027","00:00:29,070",,,27.027,29.07,,"Então mandou você, uma pivetinha,",0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[15],,,"00:00:29,070","00:00:29,863",,,29.07,29.863,,para ver se consegue,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[16],,,"00:00:29,863","00:00:31,781",,,29.863,31.781,,colocar comida na bolsinha.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[17],,,"00:00:31,781","00:00:32,741",,,31.781,32.741,,"Pois é,",0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[18],,,"00:00:32,741","00:00:34,117",,,32.741,34.117,,essa pirralha é igualzinha,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[19],,,"00:00:34,117","00:00:36,369",,,34.117,36.369,,"a mãe gorda dela, baixinha e feia.",0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[20],,,"00:00:36,369","00:00:38,705",,,36.369,38.705,,Não serve para nada.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[21],,,"00:00:38,705","00:00:41,708",,,38.705,41.708,,Os bolos aqui são para todo mundo comer,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[22],,,"00:00:41,750","00:00:43,418",,,41.75,43.418,,se vocês podem comer,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[23],,,"00:00:43,418","00:00:45,253",,,43.418,45.253,,porque eu também não posso.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[24],,,"00:00:45,253","00:00:46,129",,,45.253,46.129,,Olha só.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[25],,,"00:00:46,129","00:00:48,339",,,46.129,48.339,,Então é isso aí que a sua mãe te ensinou.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[26],,,"00:00:48,339","00:00:49,507",,,48.339,49.507,,Não tem educação.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[27],,,"00:00:49,507","00:00:50,508",,,49.507,50.508,,Sai daqui logo.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[28],,,"00:00:50,508","00:00:51,468",,,50.508,51.468,,Não atrapalhe o senhor,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[29],,,"00:00:51,468","00:00:52,427",,,51.468,52.427,,Pinheiro e a Diana.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[30],,,"00:00:53,678","00:00:56,181",,,53.678,56.181,,"Paula, o que faz aqui?",0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[31],,,"00:00:56,181","00:00:57,515",,,56.181,57.515,,Cadê a sua mãe?,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[32],,,"00:00:57,515","00:00:59,017",,,57.515,59.017,,Tio Pedro.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[33],,,"00:00:59,017","00:01:00,101",,,59.017,60.101,,Eu e a mamãe,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[34],,,"00:01:00,101","00:01:02,645",,,60.101,62.645,,viemos porque recebemos o convite.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[35],,,"00:01:02,645","00:01:05,231",,,62.645,65.231,,Ela tá chegando já!,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[36],,,"00:01:05,231","00:01:06,524",,,65.231,66.524,,Um convite?,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[37],,,"00:01:06,524","00:01:09,069",,,66.524,69.069,,Como a sua mãe conseguiu um convite?,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[38],,,"00:01:09,069","00:01:10,570",,,69.069,70.57,,Esse lugar não é para você.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[39],,,"00:01:10,570","00:01:12,822",,,70.57,72.822,,Pede para sua mãe te levar embora.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[40],,,"00:01:12,822","00:01:13,823",,,72.822,73.823,,Eu aposto que,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[41],,,"00:01:13,823","00:01:15,158",,,73.823,75.158,,aquela mãe gorda dela,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[42],,,"00:01:15,158","00:01:16,326",,,75.158,76.326,,trouxe essa pirralha aqui,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[43],,,"00:01:16,326","00:01:17,786",,,76.326,77.786,,só para comer de graça.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[44],,,"00:01:17,786","00:01:19,079",,,77.786,79.079,,Para de falar besteira.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[45],,,"00:01:19,079","00:01:20,789",,,79.079,80.789,,Minha mãe vai chegar sim.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[46],,,"00:01:20,789","00:01:23,291",,,80.789,83.291,,Aprendeu a mentir e falando bobagem.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[47],,,"00:01:23,291","00:01:25,251",,,83.291,85.251,,É isso o que foi?,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[48],,,"00:01:25,251","00:01:28,254",,,85.251,88.254,,Você quer ficar aqui e nunca mais embora.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[49],,,"00:01:28,505","00:01:31,049",,,88.505,91.049,,"Pedro, ainda bem que Deus ajudou a gente.",0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[50],,,"00:01:31,049","00:01:32,759",,,91.049,92.759,,A gente se encontrou a tempo.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[51],,,"00:01:32,759","00:01:34,511",,,92.759,94.511,,"Se não imagina, se hoje",0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[52],,,"00:01:34,511","00:01:35,678",,,94.511,95.678,,ainda estivesse do seu lado,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[53],,,"00:01:35,678","00:01:36,679",,,95.678,96.679,,aquela Laura,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[54],,,"00:01:36,679","00:01:37,806",,,96.679,97.806,,que só sabe comer igual,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[55],,,"00:01:37,806","00:01:39,015",,,97.806,99.015,,um trator que faz até o chão,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[56],,,"00:01:39,015","00:01:40,183",,,99.015,100.183,,tremer de tão gorda.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[57],,,"00:01:40,183","00:01:42,393",,,100.183,102.393,,Seria uma vergonha para você e sua família.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[58],,,"00:01:42,393","00:01:43,895",,,102.393,103.895,,Todo mundo riria de vocês.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[59],,,"00:01:44,229","00:01:45,146",,,104.229,105.146,,Você tem razão.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[60],,,"00:01:46,356","00:01:48,191",,,106.356,108.191,,Ia mesmo me fazer passar vergonha,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0011,novela003,episode_0011,[],[61],,,"00:01:48,191","00:01:49,692",,,108.191,109.692,,e ainda não tem noção nenhuma.,0.0,insert,0,1,,,vertical_shortform,pt-BR
novela003__episode_0012,novela003,episode_0012,[1],[],"00:00:00,000","00:00:02,400",,,0.0,2.4,,,Não deixo vocês falarem mal da minha mãe!,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0012,novela003,episode_0012,[2],[2],"00:00:02,400","00:00:03,900","00:00:02,377","00:00:03,837",2.4,3.9,2.377,3.8369999999999997,Minha mãe não é gorda!,"Minha mãe não é gorda,",1.0,keep,1,1,-0.023,-0.063,vertical_shortform,pt-BR
novela003__episode_0012,novela003,episode_0012,[3],[3],"00:00:03,900","00:00:05,900","00:00:03,837","00:00:06,881",3.9,5.9,3.8369999999999997,6.881,Minha mãe é super linda!,minha mãe é super linda.,1.0,retime,1,1,-0.063,0.981,vertical_shortform,pt-BR
novela003__episode_0012,novela003,episode_0012,[4],"[4, 5]","00:00:06,699","00:00:11,300","00:00:06,881","00:00:09,843",6.699,11.3,6.881,9.843,"Ei, mesmo sendo bonita, é mais bonita do que a senhora Diana e que a senhora Cecília?","Ei! Mesmo sendo bonita, é mais bonita do que a Sra. Diana?",0.6585,split_rewrite,1,2,0.182,-1.457,vertical_shortform,pt-BR
novela003__episode_0012,novela003,episode_0012,[5],[],"00:00:11,699","00:00:13,300",,,11.699,13.3,,,Sua mãe não vai aparecer.,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0012,novela003,episode_0012,[6],[],"00:00:13,600","00:00:18,200",,,13.6,18.2,,,"E se ela vier, vai ficar escondida em algum canto, comendo feito louca.",,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0012,novela003,episode_0012,[7],[],"00:00:18,399","00:00:19,500",,,18.399,19.5,,,Que vergonha!,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0012,novela003,episode_0012,[8],[],"00:00:20,000","00:00:20,700",,,20.0,20.7,,,Paula?,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0012,novela003,episode_0012,[9],[],"00:00:21,500","00:00:26,500",,,21.5,26.5,,,A sua mãe realmente se escondeu num canto pra comer tudo que viu pela frente.,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0012,novela003,episode_0012,[10],[],"00:00:26,700","00:00:27,500",,,26.7,27.5,,,Vá procurar!,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0012,novela003,episode_0012,[11],[],"00:00:27,700","00:00:29,500",,,27.7,29.5,,,Minha mãe jamais faria isso!,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0012,novela003,episode_0012,[12],[],"00:00:29,500","00:00:30,799",,,29.5,30.799,,,Ela já tá chegando!,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0012,novela003,episode_0012,[13],[],"00:00:31,000","00:00:33,799",,,31.0,33.799,,,Ela vai fazer todo mundo calar a boca!,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0012,novela003,episode_0012,[14],[],"00:00:35,000","00:00:37,599",,,35.0,37.599,,,"Pedro, tia, escutem só isso.",,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0012,novela003,episode_0012,[15],[],"00:00:38,000","00:00:42,299",,,38.0,42.299,,,"Essa pirralha igualzinha a mãe dela, vive sonhando alto, não sabe o próprio lugar.",,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0012,novela003,episode_0012,[16],[],"00:00:44,599","00:00:47,599",,,44.599,47.599,,,A mãe com certeza ficou revoltada por ter sido expulsa da família,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0012,novela003,episode_0012,[17],[],"00:00:47,599","00:00:51,500",,,47.599,51.5,,,"e sabendo que é meu grande dia de assinar o contrato, mandou essa pirralha aqui pra atrapalhar.",,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0012,novela003,episode_0012,[18],[],"00:00:52,500","00:00:54,000",,,52.5,54.0,,,No começo a culpa foi minha.,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0012,novela003,episode_0012,[19],[],"00:00:54,799","00:00:57,299",,,54.799,57.299,,,Não devia ter escolhido ela pra assinar o acordo.,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0012,novela003,episode_0012,[20],[],"00:00:57,299","00:00:59,599",,,57.299,59.599,,,Mas juro que não sabia que ela era desse tipo.,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0012,novela003,episode_0012,[21],[],"00:00:59,799","00:01:04,599",,,59.799,64.599,,,"Nossa, com todo aquele peso deve ser difícil andar e ainda tem coragem de aparecer aqui?",,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0012,novela003,episode_0012,[22],[],"00:01:04,800","00:01:06,800",,,64.8,66.8,,,Não tem medo de quebrar o chão do hotel?,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0012,novela003,episode_0012,[23],[],"00:01:07,000","00:01:09,099",,,67.0,69.099,,,É igual sapo querendo virar príncipe.,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0012,novela003,episode_0012,[24],[],"00:01:09,300","00:01:11,300",,,69.3,71.3,,,"Paula, já chega.",,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0012,novela003,episode_0012,[25],[],"00:01:11,800","00:01:16,099",,,71.8,76.099,,,Hoje é o evento de assinatura do contrato com o novo rosto do Grupo Pinheiro.,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
novela003__episode_0012,novela003,episode_0012,[26],[],"00:01:16,300","00:01:19,099",,,76.3,79.099,,,Antes que vire confusão é melhor saírem agora.,,0.0,delete_text,1,0,,,vertical_shortform,pt-BR
